yr_sold,mth_sold,day_sold,price,log_price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,Auburn,Beaux Arts Village,Bellevue,Black Diamond,Bothell,Burien,Carnation,Clyde Hill,Covington,Des Moines,Duvall,Enumclaw,Fall City,Federal Way,Issaquah,Kenmore,Kent,Kirkland,Lake Forest Park,Maple Valley,Medina,Mercer Island,Milton,Newcastle,Normandy Park,North Bend,Pacific,Preston,Ravensdale,Redmond,Renton,Sammamish,SeaTac,Seattle,Shoreline,Skykomish,Snoqualmie,Snoqualmie Pass,Tukwila,Vashon,Woodinville,Yarrow Point
2014,5,28,739000.0,13.513053199930338,3,2.5,2810,5400,2.0,0,0,3,2810,0,2005,0,98052,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,28,363000.0,12.802158113246987,4,2.5,3753,7204,2.0,0,0,3,3336,417,2008,0,98023,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,28,782000.0,13.569610019527449,4,3.5,3910,8095,2.0,0,0,3,3130,780,2007,0,98029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,28,325000.0,12.691580461311874,2,2.5,1050,1609,2.0,0,0,3,1050,0,2005,0,98144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,485000.0,13.091904169919621,4,1.0,1600,4300,1.5,0,0,4,1600,0,1916,0,98103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,452000.0,13.021437458814368,4,2.25,2590,10002,1.0,0,0,4,1340,1250,1968,0,98028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,264950.0,12.487296407920908,4,2.25,1720,9753,1.0,0,0,4,1120,600,1978,2000,98023,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,472000.0,13.064734264567692,6,2.5,4410,14034,1.0,0,2,4,2350,2060,1965,0,98003,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,267500.0,12.496874845318198,3,1.75,1590,11914,1.0,0,2,3,1090,500,1957,2000,98188,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2014,5,29,565000.0,13.244581010128577,4,2.5,2440,22594,2.0,0,0,3,2440,0,1996,0,98053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,535000.0,13.190022025878143,3,2.5,1360,1016,3.0,0,0,3,1310,50,2003,0,98115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,389000.0,12.871334622600584,2,1.0,910,7000,1.0,0,0,3,910,0,1952,2008,98115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,400000.0,12.89921982609012,4,1.5,1390,7200,1.0,0,0,3,1140,250,1965,1993,98133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,264000.0,12.483704382128453,3,1.5,1470,14821,1.0,0,0,4,1470,0,1958,1972,98042,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,690000.0,13.444446876573442,4,2.5,2920,9904,2.0,0,0,4,2920,0,1990,0,98029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,412000.0,12.928778628331663,3,1.75,1950,52256,1.0,0,0,4,1950,0,1985,0,98042,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,695000.0,13.45166712454693,3,2.5,2390,4555,2.0,0,0,3,2390,0,2006,0,98074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,5,29,246500.0,12.415117272464881,3,1.5,1270,11600,1.0,0,0,4,1270,0,1964,0,98031,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,230000.0,12.345834587905333,2,1.0,950,7560,1.0,0,0,3,950,0,1958,2004,98058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,302000.0,12.618182296357007,2,1.0,900,423838,1.0,0,2,5,900,0,1925,0,98022,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,820000.0,13.617059619240436,4,2.25,2280,6660,1.5,0,2,3,1960,320,1940,1984,98119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,145000.0,11.884489021402711,3,1.0,1010,5490,1.0,0,0,3,1010,0,1954,2005,98168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2014,5,29,436500.0,12.986543654261794,2,1.0,1260,5000,1.0,0,0,3,1040,220,1951,1994,98117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,672000.0,13.418013619505286,3,2.5,2620,21587,2.0,0,0,3,2620,0,1992,0,98053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,680000.0,13.42984807715229,3,2.25,2330,4000,1.5,0,2,5,1520,810,1927,0,98115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,750500.0,13.528494930055654,5,3.0,2170,2440,1.5,0,0,4,1450,720,1911,1966,98105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,550000.0,13.217673557208654,5,2.0,2450,9488,1.0,0,0,4,1240,1210,1900,1955,98133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,266500.0,12.493129522588037,4,1.75,1880,7632,1.0,0,0,4,1180,700,1978,2000,98023,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,619000.0,13.335860551666734,4,2.0,2300,3400,1.5,0,0,5,1550,750,1915,0,98117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,405000.0,12.911642346088676,3,2.0,1240,14404,1.0,0,0,3,1240,0,1988,2000,98053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,300000.0,12.611537753638338,2,1.0,820,3844,1.0,0,0,4,820,0,1916,0,98133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,231000.0,12.35017298950393,4,2.0,1530,6375,2.0,0,0,3,1530,0,1942,1983,98058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,790000.0,13.579788224443204,5,3.25,2900,12160,1.0,0,0,4,1890,1010,1967,0,98005,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,400000.0,12.89921982609012,4,2.75,1240,3867,1.0,0,0,3,800,440,1987,2000,98125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,950000.0,13.764217263576723,4,3.5,4140,13392,2.0,0,0,3,4140,0,2000,0,98059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,450000.0,13.017002861746503,4,2.0,2240,7725,1.0,0,0,5,1120,1120,1956,0,98106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,595000.0,13.296316684527767,3,2.0,1480,5000,1.0,0,0,4,750,730,1928,0,98117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,332000.0,12.712890247898626,3,2.25,2270,8876,1.0,0,0,3,1380,890,1977,2004,98058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,155000.0,11.951180395901384,3,1.0,1250,6250,1.0,0,0,2,1030,220,1949,0,98108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,400000.0,12.89921982609012,5,2.0,1930,9747,1.0,0,0,4,1020,910,1962,0,98028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,349000.0,12.762827201184564,4,1.75,1700,7800,1.0,0,0,5,1120,580,1981,0,98059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,529000.0,13.178743710840436,3,1.0,1590,6420,1.0,0,0,3,1590,0,1944,0,98136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,405000.0,12.911642346088676,5,1.75,1880,10000,1.0,0,0,3,960,920,1963,2008,98034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,635200.0,13.361695188915062,4,1.75,1640,4240,1.0,0,0,5,920,720,1921,0,98117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,540000.0,13.199324418540456,3,1.5,2600,5085,1.0,0,0,4,1400,1200,1940,2001,98126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,402000.0,12.904207367601158,2,1.0,710,1173,2.0,0,0,4,710,0,1943,0,98102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,329932.0,12.706641851603198,3,1.5,1460,5040,1.0,0,0,3,1100,360,1971,0,98133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,300000.0,12.611537753638338,3,2.5,2080,9827,2.0,0,0,3,2080,0,1989,0,98023,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,525000.0,13.17115354157376,5,2.5,2630,9216,2.0,0,0,3,2630,0,2003,0,98019,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,602500.0,13.308842944346948,4,2.5,2760,6850,2.0,0,0,3,2760,0,1999,0,98056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,400000.0,12.89921982609012,4,2.0,1670,12056,1.0,0,0,3,1670,0,1955,2005,98028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,445000.0,13.005829561148378,4,1.75,1990,4725,1.5,0,0,4,1190,800,1944,0,98126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,525000.0,13.17115354157376,3,3.0,2600,5238,1.5,0,3,3,1890,710,1989,0,98198,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,395000.0,12.886641043883259,2,1.0,1320,1824,1.5,0,0,4,1320,0,1909,1989,98144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,510000.0,13.142166004700508,3,1.5,2240,3800,2.0,0,0,3,1370,870,1929,0,98115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,723000.0,13.491164501140902,4,2.25,1960,8680,1.0,0,0,4,1290,670,1959,0,98004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,503000.0,13.128345449081877,3,2.0,2590,108900,2.0,0,0,3,1980,610,1988,2000,98038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,672500.0,13.418757390458131,4,2.75,2620,6707,2.0,0,0,3,2620,0,2000,0,98075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,5,29,860000.0,13.664687668229691,3,2.5,2770,9136,2.0,0,0,3,2770,0,1991,0,98006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,475300.0,13.071701462602102,3,1.0,2110,10005,1.0,0,0,5,1110,1000,1924,1956,98033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,295000.0,12.594730635321957,4,2.5,2290,4539,2.0,0,0,3,2290,0,2001,0,98058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,1425000.0,14.169682371684887,4,4.25,4960,6000,2.5,0,0,3,3680,1280,1909,2003,98109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,250000.0,12.429216196844383,2,1.0,1110,26051,1.0,0,0,3,1110,0,1951,1994,98168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2014,5,29,658000.0,13.396960210307455,4,2.75,3310,6166,2.0,0,0,3,3310,0,2008,0,98065,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2014,5,29,83000.0,11.326595886778735,2,1.0,900,8580,1.0,0,0,3,900,0,1918,0,98168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2014,5,29,685000.0,13.437174117244362,3,1.75,1940,7313,1.0,0,1,4,1440,500,1960,2001,98136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,210000.0,12.254862809699606,3,1.75,1590,7617,2.0,0,0,3,1590,0,1986,0,98198,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,29,650880.0,13.386080572402278,3,2.5,2930,6050,2.0,0,0,3,2930,0,2008,0,98065,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2014,5,29,350000.0,12.765688433465597,4,2.5,2040,22653,2.0,0,0,3,2040,0,2011,0,98168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,305000.0,12.628067055589549,2,2.25,1000,905,3.0,0,0,3,1000,0,2006,0,98117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,29,645000.0,13.37700559577791,3,3.25,1730,1229,2.0,0,2,3,1320,410,2008,0,98119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,385000.0,12.86099861326992,3,1.0,1220,4800,1.0,0,0,3,1220,0,1901,0,98122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,860000.0,13.664687668229691,3,2.25,3060,12095,2.0,0,0,3,3060,0,1983,2009,98006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,395000.0,12.886641043883259,4,2.5,2910,5000,2.0,0,0,3,2910,0,2002,0,98042,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,260000.0,12.468436909997665,3,1.75,1050,5850,1.0,0,0,3,1050,0,1980,0,98166,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,196440.0,12.18811232015318,3,2.0,1560,7352,1.0,0,0,3,1560,0,1992,0,98001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,425000.0,12.959844447906553,3,1.75,1680,3000,1.0,0,2,4,840,840,1900,1971,98103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,369000.0,12.818551923022664,3,2.0,1550,8509,1.0,0,0,3,1150,400,1959,1989,98106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,1385000.0,14.141210697603576,6,2.75,5700,20000,1.0,0,4,4,2850,2850,1977,0,98006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,349900.0,12.765402678355779,3,2.5,2200,7278,2.0,0,0,3,2200,0,1990,2009,98058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,650000.0,13.38472764187182,2,2.5,1740,2500,2.0,0,2,3,1210,530,1994,0,98112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,299950.0,12.611371073081239,3,1.0,1210,9525,1.0,0,0,3,1210,0,1955,2005,98106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,625000.0,13.345506928718539,4,3.25,4240,25639,2.0,0,3,3,3550,690,1989,0,98023,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,190000.0,12.154779351142624,3,2.25,1590,11745,1.0,0,0,3,1090,500,1978,0,98001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,715000.0,13.480037821676145,4,1.75,3420,7200,1.0,0,3,5,1770,1650,1947,0,98125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,659000.0,13.398478813484644,4,2.5,3190,11375,1.0,0,0,5,2210,980,1946,0,98125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,490000.0,13.102160670086809,3,1.75,1920,5405,1.0,0,2,4,960,960,1947,1988,98126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,415000.0,12.936033799212835,2,1.75,1340,4664,1.0,0,0,3,1340,0,2004,2003,98053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,750000.0,13.527828485512494,3,1.75,1700,8400,1.0,0,0,3,1460,240,1947,2012,98199,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,700000.0,13.458835614025542,4,2.5,2310,3570,1.5,0,0,3,1490,820,1927,2014,98103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,425000.0,12.959844447906553,3,1.75,1510,44000,1.0,0,0,3,1240,270,1989,0,98045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,642000.0,13.372343582672098,3,2.5,2670,10082,1.0,0,0,3,2670,0,1987,2000,98074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2014,5,30,655000.0,13.39239051461739,4,2.25,2060,8470,1.0,0,0,3,1440,620,1983,2009,98006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,1365000.0,14.126664986601197,3,2.5,2090,6000,1.5,0,0,4,2090,0,1928,0,98105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,458000.0,13.034624463096321,5,2.5,3090,23265,1.0,0,0,3,2990,100,1957,2000,98011,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,330000.0,12.706847933442663,2,2.5,1240,1546,2.0,0,0,3,1240,0,2007,0,98108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2014,5,30,384950.0,12.860868734706196,3,2.5,1860,3690,2.0,0,0,3,1860,0,2000,0,98028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,5,30,560000.0,13.235692062711331,3,1.5,2000,7350,1.0,0,0,3,2000,0,1953,0,98177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
